    0.4969980059E+00    0.2017127861E+01    0.4657623328E+00    0.3653842039E+00    0.8428440027E+00   -0.2886446706E+00
    0.4974427468E+00    0.2015305888E+01    0.4662528960E+00    0.3658483865E+00    0.8429468043E+00   -0.2884103916E+00
    0.4978874876E+00    0.2013487263E+01    0.4667434947E+00    0.3663128384E+00    0.8430498162E+00   -0.2881760846E+00
    0.4983322285E+00    0.2011671960E+01    0.4672341240E+00    0.3667775581E+00    0.8431530340E+00   -0.2879417495E+00
    0.4987769693E+00    0.2009859983E+01    0.4677247889E+00    0.3672425453E+00    0.8432564619E+00   -0.2877073841E+00
    0.4992217101E+00    0.2008051319E+01    0.4682154845E+00    0.3677078003E+00    0.8433600958E+00   -0.2874729907E+00
    0.4996664519E+00    0.2006245950E+01    0.4687062131E+00    0.3681733211E+00    0.8434639314E+00   -0.2872385693E+00
    0.5001111927E+00    0.2004443882E+01    0.4691969725E+00    0.3686391088E+00    0.8435679730E+00   -0.2870041175E+00
    0.5005559335E+00    0.2002645090E+01    0.4696877650E+00    0.3691051615E+00    0.8436722121E+00   -0.2867696376E+00
    0.5010006744E+00    0.2000849578E+01    0.4701785906E+00    0.3695714792E+00    0.8437766529E+00   -0.2865351298E+00
    0.5014454152E+00    0.1999057330E+01    0.4706694446E+00    0.3700380620E+00    0.8438812956E+00   -0.2863005916E+00
    0.5018901561E+00    0.1997268338E+01    0.4711603293E+00    0.3705049098E+00    0.8439861315E+00   -0.2860660254E+00
    0.5023348969E+00    0.1995482594E+01    0.4716512447E+00    0.3709720200E+00    0.8440911650E+00   -0.2858314288E+00
    0.5027796377E+00    0.1993700084E+01    0.4721421908E+00    0.3714393944E+00    0.8441963960E+00   -0.2855968042E+00
    0.5032243795E+00    0.1991920803E+01    0.4726331653E+00    0.3719070313E+00    0.8443018162E+00   -0.2853621492E+00
    0.5036691203E+00    0.1990144745E+01    0.4731241706E+00    0.3723749306E+00    0.8444074339E+00   -0.2851274639E+00
    0.5041138611E+00    0.1988371899E+01    0.4736152042E+00    0.3728430914E+00    0.8445132407E+00   -0.2848927505E+00
    0.5045586020E+00    0.1986602252E+01    0.4741062661E+00    0.3733115138E+00    0.8446192367E+00   -0.2846580092E+00
    0.5050033428E+00    0.1984835796E+01    0.4745973565E+00    0.3737801969E+00    0.8447254218E+00   -0.2844232374E+00
    0.5054480837E+00    0.1983072527E+01    0.4750884752E+00    0.3742491406E+00    0.8448317961E+00   -0.2841884354E+00
    0.5058928245E+00    0.1981312435E+01    0.4755796199E+00    0.3747183442E+00    0.8449383552E+00   -0.2839536029E+00
    0.5063375653E+00    0.1979555509E+01    0.4760707930E+00    0.3751878076E+00    0.8450450994E+00   -0.2837187424E+00
    0.5067823071E+00    0.1977801739E+01    0.4765619944E+00    0.3756575299E+00    0.8451520284E+00   -0.2834838516E+00
    0.5072270479E+00    0.1976051114E+01    0.4770532218E+00    0.3761275103E+00    0.8452591382E+00   -0.2832489304E+00
    0.5076717887E+00    0.1974303635E+01    0.4775444729E+00    0.3765977497E+00    0.8453664329E+00   -0.2830139812E+00
    0.5081165296E+00    0.1972559285E+01    0.4780357523E+00    0.3770682462E+00    0.8454739083E+00   -0.2827790017E+00
    0.5085612704E+00    0.1970818060E+01    0.4785270578E+00    0.3775390000E+00    0.8455815603E+00   -0.2825439917E+00
    0.5090060113E+00    0.1969079950E+01    0.4790183869E+00    0.3780100109E+00    0.8456893930E+00   -0.2823089515E+00
    0.5094507521E+00    0.1967344943E+01    0.4795097420E+00    0.3784812773E+00    0.8457974022E+00   -0.2820738808E+00
    0.5098954929E+00    0.1965613035E+01    0.4800011230E+00    0.3789528000E+00    0.8459055880E+00   -0.2818387798E+00
    0.5103402347E+00    0.1963884216E+01    0.4804925278E+00    0.3794245782E+00    0.8460139461E+00   -0.2816036508E+00
    0.5107849755E+00    0.1962158474E+01    0.4809839561E+00    0.3798966118E+00    0.8461224807E+00   -0.2813684914E+00
    0.5112297163E+00    0.1960435810E+01    0.4814754081E+00    0.3803688991E+00    0.8462311918E+00   -0.2811332993E+00
    0.5116744572E+00    0.1958716204E+01    0.4819668838E+00    0.3808414410E+00    0.8463400710E+00   -0.2808980792E+00
    0.5121191980E+00    0.1956999655E+01    0.4824583807E+00    0.3813142358E+00    0.8464491184E+00   -0.2806628288E+00
    0.5125639388E+00    0.1955286152E+01    0.4829499012E+00    0.3817872842E+00    0.8465583381E+00   -0.2804275480E+00
    0.5130086797E+00    0.1953575692E+01    0.4834414454E+00    0.3822605856E+00    0.8466677259E+00   -0.2801922345E+00
    0.5134534205E+00    0.1951868257E+01    0.4839330109E+00    0.3827341388E+00    0.8467772819E+00   -0.2799568929E+00
    0.5138981623E+00    0.1950163848E+01    0.4844246000E+00    0.3832079441E+00    0.8468870059E+00   -0.2797215211E+00
    0.5143429031E+00    0.1948462450E+01    0.4849162080E+00    0.3836820013E+00    0.8469968939E+00   -0.2794861188E+00
    0.5147876439E+00    0.1946764057E+01    0.4854078396E+00    0.3841563087E+00    0.8471069500E+00   -0.2792506839E+00
    0.5152323848E+00    0.1945068664E+01    0.4858994902E+00    0.3846308672E+00    0.8472171658E+00   -0.2790152209E+00
    0.5156771256E+00    0.1943376256E+01    0.4863911620E+00    0.3851056759E+00    0.8473275455E+00   -0.2787797253E+00
    0.5161218664E+00    0.1941686832E+01    0.4868828551E+00    0.3855807340E+00    0.8474380850E+00   -0.2785441992E+00
    0.5165666073E+00    0.1940000382E+01    0.4873745672E+00    0.3860560415E+00    0.8475487883E+00   -0.2783086429E+00
    0.5170113481E+00    0.1938316896E+01    0.4878662981E+00    0.3865315983E+00    0.8476596514E+00   -0.2780730561E+00
    0.5174560898E+00    0.1936636369E+01    0.4883580503E+00    0.3870074027E+00    0.8477706700E+00   -0.2778374367E+00
    0.5179008307E+00    0.1934958790E+01    0.4888498214E+00    0.3874834556E+00    0.8478818525E+00   -0.2776017893E+00
    0.5183455715E+00    0.1933284149E+01    0.4893416091E+00    0.3879597560E+00    0.8479931863E+00   -0.2773661091E+00
    0.5187903124E+00    0.1931612445E+01    0.4898334157E+00    0.3884363033E+00    0.8481046798E+00   -0.2771303986E+00
    0.5192350532E+00    0.1929943664E+01    0.4903252435E+00    0.3889130981E+00    0.8482163247E+00   -0.2768946554E+00
    0.5196797940E+00    0.1928277800E+01    0.4908170855E+00    0.3893901388E+00    0.8483281292E+00   -0.2766588842E+00
    0.5201245349E+00    0.1926614847E+01    0.4913089465E+00    0.3898674254E+00    0.8484400809E+00   -0.2764230803E+00
    0.5205692757E+00    0.1924954802E+01    0.4918008263E+00    0.3903449569E+00    0.8485521923E+00   -0.2761872437E+00
    0.5210140174E+00    0.1923297642E+01    0.4922927204E+00    0.3908227343E+00    0.8486644507E+00   -0.2759513791E+00
    0.5214587583E+00    0.1921643373E+01    0.4927846333E+00    0.3913007559E+00    0.8487768605E+00   -0.2757154818E+00
    0.5219034991E+00    0.1919991980E+01    0.4932765604E+00    0.3917790224E+00    0.8488894216E+00   -0.2754795518E+00
    0.5223482400E+00    0.1918343462E+01    0.4937685041E+00    0.3922575321E+00    0.8490021298E+00   -0.2752435914E+00
    0.5227929808E+00    0.1916697805E+01    0.4942604643E+00    0.3927362860E+00    0.8491149851E+00   -0.2750076007E+00
    0.5232377216E+00    0.1915055002E+01    0.4947524411E+00    0.3932152823E+00    0.8492279917E+00   -0.2747715773E+00
    0.5236824625E+00    0.1913415054E+01    0.4952444320E+00    0.3936945210E+00    0.8493411413E+00   -0.2745355235E+00
    0.5241272033E+00    0.1911777940E+01    0.4957364372E+00    0.3941740029E+00    0.8494544379E+00   -0.2742994370E+00
    0.5245719450E+00    0.1910143659E+01    0.4962284565E+00    0.3946537262E+00    0.8495678816E+00   -0.2740633202E+00
    0.5250166859E+00    0.1908512208E+01    0.4967204924E+00    0.3951336903E+00    0.8496814640E+00   -0.2738271730E+00
    0.5254614267E+00    0.1906883570E+01    0.4972125400E+00    0.3956138958E+00    0.8497951936E+00   -0.2735909908E+00
    0.5259061676E+00    0.1905257745E+01    0.4977046019E+00    0.3960943429E+00    0.8499090660E+00   -0.2733547805E+00
    0.5263509084E+00    0.1903634723E+01    0.4981966779E+00    0.3965750288E+00    0.8500230772E+00   -0.2731185353E+00
    0.5267956492E+00    0.1902014499E+01    0.4986887658E+00    0.3970559553E+00    0.8501372312E+00   -0.2728822620E+00
    0.5272403901E+00    0.1900397062E+01    0.4991808679E+00    0.3975371217E+00    0.8502515281E+00   -0.2726459536E+00
    0.5276851309E+00    0.1898782407E+01    0.4996729817E+00    0.3980185269E+00    0.8503659596E+00   -0.2724096150E+00
    0.5281298726E+00    0.1897170524E+01    0.5001651098E+00    0.3985001701E+00    0.8504805339E+00   -0.2721732436E+00
    0.5285746135E+00    0.1895561407E+01    0.5006572473E+00    0.3989820522E+00    0.8505952428E+00   -0.2719368419E+00
    0.5290193543E+00    0.1893955052E+01    0.5011493990E+00    0.3994641723E+00    0.8507100903E+00   -0.2717004074E+00
    0.5294640952E+00    0.1892351447E+01    0.5016415601E+00    0.3999465296E+00    0.8508250723E+00   -0.2714639403E+00
    0.5299088360E+00    0.1890750589E+01    0.5021337331E+00    0.4004291240E+00    0.8509401889E+00   -0.2712274428E+00
    0.5303535768E+00    0.1889152466E+01    0.5026259179E+00    0.4009119556E+00    0.8510554441E+00   -0.2709909127E+00
    0.5307983177E+00    0.1887557073E+01    0.5031181121E+00    0.4013950226E+00    0.8511708338E+00   -0.2707543498E+00
    0.5312430585E+00    0.1885964404E+01    0.5036103158E+00    0.4018783267E+00    0.8512863538E+00   -0.2705177542E+00
    0.5316878002E+00    0.1884374451E+01    0.5041025313E+00    0.4023618662E+00    0.8514020084E+00   -0.2702811283E+00
    0.5321325411E+00    0.1882787207E+01    0.5045947563E+00    0.4028456402E+00    0.8515177932E+00   -0.2700444697E+00
    0.5325772819E+00    0.1881202667E+01    0.5050869907E+00    0.4033296497E+00    0.8516337083E+00   -0.2698077784E+00
    0.5330220227E+00    0.1879620816E+01    0.5055792322E+00    0.4038138937E+00    0.8517497579E+00   -0.2695710544E+00
    0.5334667636E+00    0.1878041659E+01    0.5060714856E+00    0.4042983713E+00    0.8518659336E+00   -0.2693343001E+00
    0.5339115044E+00    0.1876465180E+01    0.5065637460E+00    0.4047830826E+00    0.8519822438E+00   -0.2690975130E+00
    0.5343562453E+00    0.1874891379E+01    0.5070560159E+00    0.4052680275E+00    0.8520986759E+00   -0.2688606910E+00
    0.5348009861E+00    0.1873320242E+01    0.5075482928E+00    0.4057532061E+00    0.8522152382E+00   -0.2686238385E+00
    0.5352457278E+00    0.1871751766E+01    0.5080405793E+00    0.4062386166E+00    0.8523319309E+00   -0.2683869534E+00
    0.5356904687E+00    0.1870185943E+01    0.5085328728E+00    0.4067242591E+00    0.8524487454E+00   -0.2681500356E+00
    0.5361352095E+00    0.1868622768E+01    0.5090251734E+00    0.4072101343E+00    0.8525656903E+00   -0.2679130874E+00
    0.5365799503E+00    0.1867062229E+01    0.5095174811E+00    0.4076962406E+00    0.8526827570E+00   -0.2676761042E+00
    0.5370246912E+00    0.1865504327E+01    0.5100097935E+00    0.4081825779E+00    0.8527999498E+00   -0.2674390883E+00
    0.5374694320E+00    0.1863949046E+01    0.5105021154E+00    0.4086691453E+00    0.8529172646E+00   -0.2672020420E+00
